order_id,customer_id,order_date,status,region_code
486,313,2025-09-23 11:58:10,DELIVERED,NORTH
487,246,2024-05-25 10:54:50,SHIPPED,NORTH
488,505,2024-01-17 14:43:35,RETURNED,WEST
489,140,2026-01-15 02:52:11,DELIVERED,CENTRAL
490,195,2024-01-12 07:48:01,DELIVERED,CENTRAL
491,541,2024-03-06 19:08:43,DELIVERED,SOUTH
492,537,2024-12-15 15:09:53,SHIPPED,EAST
493,53,2025-10-18 16:13:42,DELIVERED,SOUTH
494,256,2026-04-17 11:50:10,CANCELLED,NORTH
495,272,2024-11-26 23:40:27,PLACED,CENTRAL
496,528,2024-02-25 00:53:36,RETURNED,CENTRAL
497,7,2025-12-16 03:14:11,DELIVERED,EAST
498,191,2025-09-16 14:11:05,DELIVERED,NORTH
499,542,2026-03-09 23:11:13,CANCELLED,WEST
500,160,2025-01-23 13:41:58,SHIPPED,WEST
501,187,2026-04-13 07:27:44,CANCELLED,NORTH
502,450,2024-09-08 00:00:00,PLACED,WEST
503,204,2024-06-20 21:54:51,SHIPPED,NORTH
504,340,2024-02-19 02:22:38,SHIPPED,SOUTH
505,273,2024-07-03 12:53:53,DELIVERED,CENTRAL
506,131,2025-05-19 16:41:28,DELIVERED,WEST
507,399,2024-07-23 03:36:21,PLACED,NORTH
508,353,2026-02-15 00:00:00,PLACED,SOUTH
509,440,2026-07-16 13:00:36,DELIVERED,WEST
510,85,2025-10-28 08:29:14,SHIPPED,SOUTH
511,288,2024-06-27 16:15:21,CANCELLED,SOUTH
512,486,2024-06-09 02:32:15,DELIVERED,CENTRAL
513,153,2024-12-22 00:00:00,PLACED,WEST
514,150,2025-10-24 05:43:37,PLACED,SOUTH
515,418,2026-03-26 12:20:39,DELIVERED,SOUTH
516,63,2026-03-03 01:05:46,DELIVERED,NORTH
517,288,2025-06-29 07:08:32,DELIVERED,SOUTH
518,,2024-03-04 12:27:26,PLACED,EAST
519,104,2025-10-31 09:23:49,SHIPPED,WEST
520,100,2024-01-22 05:20:26,DELIVERED,SOUTH
521,371,2026-07-03 20:11:46,DELIVERED,EAST
522,599,2025-08-19 14:23:52,PLACED,NORTH
523,124,2024-03-04 18:02:32,DELIVERED,SOUTH
524,102,2024-04-26 07:42:49,RETURNED,CENTRAL
525,207,2026-04-08 20:28:02,DELIVERED,NORTH
526,259,2026-05-20 11:12:53,RETURNED,EAST
527,447,2024-04-15 04:21:20,DELIVERED,CENTRAL
528,23,2024-09-16 07:47:33,DELIVERED,SOUTH
529,63,2024-10-22 10:49:52,DELIVERED,WEST
530,526,2024-04-26 11:39:47,SHIPPED,CENTRAL
531,411,2025-02-25 18:02:13,SHIPPED,NORTH
532,10,2026-03-07 14:24:30,DELIVERED,CENTRAL
533,304,2025-02-21 02:57:06,DELIVERED,SOUTH
534,299,2024-03-01 17:24:21,DELIVERED,EAST
535,53,2025-01-21 19:41:37,RETURNED,SOUTH
536,,2025-06-23 18:19:06,DELIVERED,EAST
537,563,2025-02-14 04:03:24,DELIVERED,WEST
538,59,2024-01-17 04:02:43,CANCELLED,SOUTH
539,263,2024-01-25 07:02:42,DELIVERED,CENTRAL
540,392,2025-02-03 18:31:23,CANCELLED,CENTRAL
541,226,2025-05-18 17:24:07,SHIPPED,CENTRAL
542,405,2024-08-29 18:44:05,DELIVERED,WEST
543,96,2026-02-09 10:46:22,SHIPPED,SOUTH
544,584,2026-01-31 23:51:02,RETURNED,SOUTH
545,,2024-09-10 02:02:50,CANCELLED,WEST
546,147,2024-04-21 22:10:11,DELIVERED,WEST
547,103,2026-03-29 07:43:40,PLACED,NORTH
548,22,2024-06-19 22:25:16,CANCELLED,NORTH
549,275,2024-08-09 00:00:00,RETURNED,CENTRAL
550,109,2026-04-22 13:01:31,DELIVERED,EAST
551,143,2026-01-16 07:33:29,DELIVERED,WEST
552,491,2024-08-28 00:40:27,SHIPPED,CENTRAL
553,127,2024-02-02 22:41:16,CANCELLED,NORTH
554,426,2024-08-08 00:00:00,PLACED,SOUTH
555,151,2025-07-02 20:20:53,DELIVERED,SOUTH
556,116,2026-02-03 00:24:00,SHIPPED,NORTH
557,289,2025-07-09 01:24:15,PLACED,EAST
558,87,2024-03-08 08:05:13,DELIVERED,SOUTH
559,186,2025-10-22 14:15:57,SHIPPED,EAST
560,107,2025-02-25 03:05:23,RETURNED,EAST
561,79,2024-01-04 09:13:48,CANCELLED,SOUTH
562,152,2025-08-29 18:36:27,DELIVERED,WEST
563,438,2025-03-08 14:20:35,PLACED,EAST
564,395,2025-07-01 18:12:26,DELIVERED,WEST
565,342,2024-08-02 17:15:45,CANCELLED,SOUTH
566,552,2026-04-09 04:24:43,DELIVERED,CENTRAL
567,595,2025-10-17 07:21:48,DELIVERED,SOUTH
568,3,2024-11-11 18:48:54,RETURNED,NORTH
569,137,2024-06-20 02:55:30,PLACED,EAST
570,143,2025-04-02 19:06:40,DELIVERED,CENTRAL
571,249,2024-11-23 08:51:30,CANCELLED,NORTH
572,147,2025-08-09 08:45:28,DELIVERED,WEST
573,596,2024-04-24 14:21:21,DELIVERED,CENTRAL
574,,2025-07-21 00:00:00,PLACED,SOUTH
575,427,2024-08-20 13:51:45,DELIVERED,WEST
576,307,2025-12-31 09:44:55,DELIVERED,EAST
577,14,2025-03-21 11:31:33,PLACED,NORTH
578,,2024-09-26 15:32:20,DELIVERED,NORTH
579,466,2026-05-10 20:25:48,DELIVERED,EAST
580,233,2025-10-20 03:34:19,RETURNED,EAST
581,129,2024-11-25 02:52:17,DELIVERED,NORTH
582,573,2026-07-28 23:08:39,CANCELLED,WEST
583,415,2025-08-14 00:57:07,SHIPPED,EAST
584,112,2024-06-11 04:18:59,PLACED,CENTRAL
585,246,2025-03-14 00:00:00,SHIPPED,NORTH
586,317,2024-10-18 15:35:47,DELIVERED,NORTH
587,584,2026-05-27 00:00:00,PLACED,WEST
588,317,2024-01-14 04:06:35,RETURNED,EAST
589,323,2025-08-29 20:09:48,DELIVERED,SOUTH
590,418,2026-02-21 00:00:00,PLACED,SOUTH
591,489,2026-06-29 21:01:05,CANCELLED,NORTH
592,475,2024-05-02 08:07:09,CANCELLED,NORTH
593,221,2024-08-06 19:44:21,DELIVERED,SOUTH
594,536,2025-06-14 08:53:04,DELIVERED,SOUTH
595,442,2024-03-03 03:47:20,CANCELLED,WEST
596,77,2024-08-24 17:56:10,DELIVERED,WEST
597,,2025-04-25 20:34:25,DELIVERED,NORTH
598,174,2025-04-04 05:04:18,SHIPPED,EAST
599,73,2024-10-05 08:32:51,DELIVERED,WEST
600,263,2025-11-17 16:38:47,DELIVERED,SOUTH
601,500,2024-03-02 12:07:14,DELIVERED,EAST
602,133,2025-11-15 19:14:49,DELIVERED,CENTRAL
603,424,2026-02-24 22:54:03,DELIVERED,NORTH
604,251,2026-05-21 04:09:16,PLACED,NORTH
605,409,2024-04-23 08:50:32,SHIPPED,WEST
606,480,2026-04-11 06:33:40,RETURNED,WEST
607,111,2025-09-08 15:10:39,DELIVERED,SOUTH
608,351,2026-07-27 20:31:30,DELIVERED,WEST
609,559,2024-08-29 22:26:58,RETURNED,SOUTH
610,33,2026-07-22 17:47:24,DELIVERED,NORTH
611,441,2026-01-05 09:59:26,SHIPPED,SOUTH
612,434,2025-02-23 04:40:00,SHIPPED,SOUTH
613,415,2024-05-06 22:20:11,SHIPPED,WEST
614,266,2024-10-12 22:56:09,CANCELLED,NORTH
615,305,2024-09-12 14:14:43,SHIPPED,WEST
616,165,2025-11-09 12:29:14,DELIVERED,CENTRAL
617,,2026-07-16 14:34:09,SHIPPED,CENTRAL
618,325,2024-01-23 00:55:17,SHIPPED,WEST
619,325,2024-06-25 11:34:16,DELIVERED,WEST
620,462,2024-07-14 07:04:37,DELIVERED,CENTRAL
621,193,2025-10-14 17:18:02,DELIVERED,SOUTH
622,215,2024-10-23 22:55:26,RETURNED,CENTRAL
623,373,2024-01-26 03:39:15,DELIVERED,EAST
624,512,2025-12-09 08:49:06,DELIVERED,EAST
625,536,2025-06-05 16:31:25,PLACED,SOUTH
626,567,2026-07-13 03:10:27,SHIPPED,WEST
627,448,2025-03-16 00:15:51,DELIVERED,NORTH
628,107,2024-05-19 05:56:40,DELIVERED,CENTRAL
629,558,2024-06-03 21:09:45,DELIVERED,CENTRAL
630,,2025-03-26 08:25:17,CANCELLED,SOUTH
631,391,2024-06-26 20:54:38,SHIPPED,WEST
632,476,2025-10-03 00:00:00,RETURNED,WEST
633,230,2026-02-27 11:14:19,SHIPPED,EAST
634,425,2025-01-10 00:00:00,PLACED,WEST
635,,2025-08-04 14:51:27,CANCELLED,CENTRAL
636,344,2024-09-21 17:22:23,RETURNED,WEST
637,198,2025-09-02 23:56:53,CANCELLED,CENTRAL
638,400,2024-09-26 20:38:57,DELIVERED,EAST
639,102,2024-07-15 05:56:03,DELIVERED,CENTRAL
640,267,2026-05-08 21:48:41,SHIPPED,EAST
641,448,2024-01-18 22:10:20,DELIVERED,CENTRAL
642,557,2024-05-02 08:51:06,DELIVERED,NORTH
643,465,2025-07-10 07:43:54,SHIPPED,SOUTH
644,252,2025-08-10 08:50:56,DELIVERED,NORTH
645,24,2026-06-18 23:54:14,CANCELLED,NORTH
646,110,2024-08-08 08:00:23,SHIPPED,SOUTH
647,371,2024-11-19 01:46:30,DELIVERED,WEST
648,499,2024-04-28 13:08:35,SHIPPED,WEST
649,462,2024-09-07 06:22:45,SHIPPED,NORTH
650,33,2024-07-01 01:47:55,RETURNED,EAST
651,560,2024-01-08 18:57:22,SHIPPED,EAST
652,31,2026-04-12 13:49:12,PLACED,CENTRAL
653,374,2024-06-27 07:37:25,CANCELLED,NORTH
654,130,2025-02-19 16:29:53,SHIPPED,SOUTH
655,565,2025-04-02 05:04:39,DELIVERED,WEST
656,198,2025-01-23 12:08:54,SHIPPED,EAST
657,320,2024-09-14 07:59:44,DELIVERED,WEST
658,279,2025-05-10 03:48:44,DELIVERED,CENTRAL
659,362,2025-08-03 22:15:26,CANCELLED,NORTH
660,524,2025-01-28 02:53:49,DELIVERED,EAST
661,544,2025-07-01 04:57:22,DELIVERED,NORTH
662,191,2025-07-09 17:40:56,SHIPPED,SOUTH
663,322,2024-07-08 23:48:32,PLACED,NORTH
664,582,2025-05-14 00:00:00,CANCELLED,CENTRAL
665,218,2026-03-30 01:45:56,SHIPPED,CENTRAL
666,77,2026-06-10 14:20:49,CANCELLED,WEST
667,328,2024-11-03 19:34:58,SHIPPED,WEST
668,432,2024-07-04 06:17:55,PLACED,SOUTH
669,243,2026-06-14 10:15:53,PLACED,NORTH
670,5,2025-12-18 00:00:00,SHIPPED,WEST
671,541,2024-03-01 00:00:00,DELIVERED,NORTH
672,426,2025-04-12 14:01:44,SHIPPED,EAST
673,321,2026-02-06 02:53:30,DELIVERED,WEST
674,506,2024-07-07 14:36:09,CANCELLED,CENTRAL
675,11,2024-08-03 12:23:39,PLACED,EAST
676,232,2024-09-21 09:11:50,PLACED,EAST
677,6,2024-03-22 13:00:20,SHIPPED,NORTH
678,77,2025-02-13 16:27:36,DELIVERED,CENTRAL
679,175,2024-08-02 00:11:20,DELIVERED,NORTH
680,599,2025-10-04 00:42:50,DELIVERED,NORTH
681,490,2026-01-31 08:23:43,RETURNED,EAST
682,95,2025-02-13 19:37:31,DELIVERED,NORTH
683,249,2024-11-15 20:10:53,DELIVERED,NORTH
684,14,2024-12-01 18:06:51,DELIVERED,WEST
685,214,2026-07-06 08:17:48,DELIVERED,CENTRAL
686,320,2025-12-06 07:09:56,DELIVERED,CENTRAL
687,373,2025-08-21 23:18:20,RETURNED,CENTRAL
688,193,2024-04-16 15:03:32,SHIPPED,SOUTH
689,592,2024-06-07 13:14:05,PLACED,NORTH
690,472,2024-10-17 12:58:30,SHIPPED,WEST
691,272,2024-07-02 19:31:12,RETURNED,NORTH
692,407,2026-02-19 00:00:00,DELIVERED,EAST
693,101,2024-03-17 07:51:47,DELIVERED,WEST
694,181,2026-07-11 19:45:29,SHIPPED,CENTRAL
695,52,2025-01-21 17:18:50,RETURNED,SOUTH
696,590,2025-02-17 11:50:39,SHIPPED,CENTRAL
697,415,2025-08-31 19:23:33,DELIVERED,SOUTH
698,275,2026-02-08 05:20:15,SHIPPED,SOUTH
699,295,2024-01-05 19:49:57,PLACED,CENTRAL
700,313,2025-01-05 16:22:45,SHIPPED,NORTH
701,467,2024-08-08 07:56:30,RETURNED,WEST
702,,2025-02-13 20:22:36,CANCELLED,SOUTH
703,361,2026-01-06 01:40:07,DELIVERED,WEST
704,47,2024-01-28 00:22:36,DELIVERED,EAST
705,172,2024-08-15 17:00:31,DELIVERED,NORTH
706,464,2026-02-01 05:11:58,DELIVERED,CENTRAL
707,374,2025-12-13 15:28:05,PLACED,EAST
708,531,2026-07-14 10:55:44,DELIVERED,EAST
709,22,2024-08-17 18:07:33,RETURNED,SOUTH
710,510,2024-02-18 00:12:35,SHIPPED,WEST
711,199,2025-08-09 20:35:39,DELIVERED,EAST
712,461,2026-03-29 12:30:44,SHIPPED,EAST
713,428,2025-03-05 03:14:22,DELIVERED,NORTH
714,126,2025-11-04 08:32:45,DELIVERED,CENTRAL
715,296,2024-06-20 04:12:08,RETURNED,WEST
716,154,2026-03-23 17:47:38,RETURNED,CENTRAL
717,499,2025-03-23 00:00:00,PLACED,EAST
718,,2025-03-15 00:00:00,CANCELLED,NORTH
719,441,2025-07-01 00:00:00,DELIVERED,NORTH
720,291,2026-02-18 19:39:51,DELIVERED,CENTRAL
721,278,2024-08-09 14:09:47,RETURNED,SOUTH
722,298,2024-12-05 23:36:32,PLACED,EAST
723,396,2025-10-18 10:18:04,DELIVERED,NORTH
724,319,2024-09-26 05:09:56,DELIVERED,EAST
725,205,2025-01-23 09:26:16,PLACED,CENTRAL
726,305,2026-05-30 06:48:20,RETURNED,WEST
727,448,2024-05-29 04:42:59,PLACED,WEST
728,367,2025-12-28 14:25:48,DELIVERED,WEST
729,29,2026-05-18 05:38:30,PLACED,WEST
730,310,2025-01-11 22:29:08,DELIVERED,EAST
731,580,2025-03-31 16:37:36,PLACED,WEST
732,474,2026-03-15 16:44:54,DELIVERED,NORTH
733,110,2025-06-02 01:09:51,DELIVERED,EAST
734,63,2024-07-07 15:42:40,DELIVERED,CENTRAL
735,210,2026-03-12 23:43:05,PLACED,WEST
736,159,2025-04-12 10:04:28,DELIVERED,NORTH
737,206,2024-06-27 04:39:23,PLACED,SOUTH
738,100,2025-01-19 00:00:00,SHIPPED,WEST
739,401,2024-03-27 10:54:00,RETURNED,EAST
740,241,2026-04-29 07:10:15,SHIPPED,CENTRAL
741,127,2025-11-02 15:18:51,PLACED,NORTH
742,247,2024-09-22 06:58:18,DELIVERED,CENTRAL
743,297,2024-06-04 09:00:14,RETURNED,WEST
744,396,2024-06-15 17:46:12,DELIVERED,WEST
745,124,2026-05-26 11:14:21,DELIVERED,CENTRAL
746,456,2024-03-07 05:25:42,RETURNED,EAST
747,470,2025-03-06 03:43:51,PLACED,SOUTH
748,516,2024-11-23 10:27:11,DELIVERED,CENTRAL
749,156,2025-06-30 14:33:09,DELIVERED,CENTRAL
750,144,2025-03-08 09:16:21,DELIVERED,EAST
751,496,2025-08-07 21:47:05,RETURNED,CENTRAL
752,520,2026-03-27 05:35:45,SHIPPED,EAST
753,599,2025-09-19 05:46:49,PLACED,NORTH
754,99,2024-06-14 00:11:05,DELIVERED,WEST
755,243,2024-06-12 18:46:57,CANCELLED,SOUTH
756,431,2024-04-09 23:53:02,PLACED,EAST
757,75,2025-11-16 21:22:25,DELIVERED,CENTRAL
758,,2024-09-27 09:41:49,DELIVERED,WEST
759,588,2026-05-14 10:38:20,SHIPPED,EAST
760,231,2024-11-08 13:00:32,DELIVERED,WEST
761,197,2024-05-13 14:59:40,DELIVERED,NORTH
762,6,2025-07-12 13:24:20,DELIVERED,CENTRAL
763,190,2026-03-31 11:01:37,DELIVERED,SOUTH
764,361,2025-07-07 18:43:52,DELIVERED,CENTRAL
765,450,2025-10-26 02:47:35,DELIVERED,NORTH
766,530,2025-04-08 06:42:28,PLACED,WEST
767,339,2024-02-05 00:26:40,SHIPPED,EAST
768,367,2024-04-15 13:27:52,CANCELLED,SOUTH
769,590,2025-01-09 23:59:04,CANCELLED,CENTRAL
770,59,2026-04-28 02:10:43,DELIVERED,NORTH
771,270,2024-02-16 13:39:43,PLACED,WEST
772,61,2024-08-04 09:03:23,SHIPPED,EAST
773,64,2025-01-01 00:26:45,DELIVERED,CENTRAL
774,37,2025-06-21 06:03:26,RETURNED,WEST
775,83,2026-05-06 14:37:24,DELIVERED,SOUTH
776,,2024-02-25 07:16:02,DELIVERED,SOUTH
777,311,2024-12-19 00:00:00,PLACED,NORTH
778,201,2026-04-09 19:53:32,DELIVERED,WEST
779,566,2026-01-19 00:43:30,PLACED,WEST
780,438,2026-05-03 16:31:11,PLACED,WEST
781,377,2025-06-30 11:38:53,SHIPPED,WEST
782,95,2026-07-03 09:15:00,PLACED,WEST
783,550,2026-06-01 10:23:14,PLACED,NORTH
784,59,2024-04-29 00:17:25,PLACED,WEST
785,,2025-06-27 04:32:52,DELIVERED,SOUTH
786,408,2026-01-13 00:00:00,DELIVERED,NORTH
787,211,2026-02-07 20:17:59,DELIVERED,EAST
788,455,2025-04-15 06:10:44,RETURNED,CENTRAL
789,540,2025-02-19 14:26:13,DELIVERED,CENTRAL
790,421,2026-01-25 07:08:12,SHIPPED,SOUTH
791,534,2024-12-24 03:00:08,DELIVERED,CENTRAL
792,146,2024-02-25 17:14:37,RETURNED,WEST
793,117,2024-02-03 01:44:08,DELIVERED,NORTH
794,308,2024-05-11 06:08:18,PLACED,CENTRAL
795,,2025-08-17 07:55:16,DELIVERED,NORTH
796,442,2026-04-07 00:00:00,PLACED,EAST
797,27,2025-06-06 07:07:35,RETURNED,EAST
798,29,2025-06-13 15:19:40,DELIVERED,CENTRAL
799,59,2024-06-18 15:39:05,DELIVERED,EAST
800,475,2025-10-20 09:42:53,DELIVERED,CENTRAL
801,391,2025-12-26 23:25:02,DELIVERED,SOUTH
802,,2025-03-02 06:06:21,PLACED,SOUTH
803,585,2025-09-04 23:47:57,PLACED,EAST
804,13,2024-07-12 02:28:44,DELIVERED,EAST
805,455,2025-12-19 19:36:40,PLACED,NORTH
806,492,2026-05-14 15:51:56,SHIPPED,NORTH
807,565,2025-05-02 19:45:27,RETURNED,WEST
808,283,2025-02-07 04:22:56,CANCELLED,SOUTH
809,51,2024-12-27 10:39:28,PLACED,NORTH
810,451,2026-06-19 19:53:34,DELIVERED,CENTRAL
811,266,2025-02-03 22:14:53,PLACED,EAST
812,,2024-12-30 14:07:59,DELIVERED,NORTH
813,80,2025-01-03 03:12:24,SHIPPED,CENTRAL
814,426,2024-04-20 21:43:49,DELIVERED,EAST
815,369,2025-06-04 09:10:30,RETURNED,EAST
816,32,2024-09-06 00:53:42,DELIVERED,EAST
817,27,2024-06-14 00:37:11,DELIVERED,EAST
818,521,2026-06-22 07:23:16,DELIVERED,SOUTH
819,154,2025-08-15 00:03:08,DELIVERED,NORTH
820,230,2026-05-28 07:43:43,DELIVERED,CENTRAL
821,552,2024-07-07 08:14:35,CANCELLED,CENTRAL
822,538,2026-03-19 07:31:55,DELIVERED,EAST
823,250,2025-05-25 14:14:47,SHIPPED,EAST
824,119,2025-01-09 10:51:50,DELIVERED,WEST
825,518,2024-04-28 18:01:48,RETURNED,WEST
826,429,2024-12-22 22:11:48,DELIVERED,SOUTH
827,418,2026-06-27 09:15:32,DELIVERED,CENTRAL
828,322,2024-07-02 06:01:03,PLACED,WEST
829,507,2024-11-03 00:00:00,CANCELLED,WEST
830,270,2026-05-11 12:11:43,DELIVERED,WEST
831,35,2025-11-01 04:29:54,PLACED,SOUTH
832,543,2025-08-25 21:56:36,RETURNED,EAST
833,248,2025-03-31 18:26:33,PLACED,EAST
834,47,2024-04-24 13:41:38,DELIVERED,EAST
835,461,2025-11-07 19:42:21,SHIPPED,WEST
836,522,2024-05-10 03:53:55,SHIPPED,NORTH
837,465,2025-08-12 08:06:34,DELIVERED,SOUTH
838,100,2024-12-26 00:00:00,SHIPPED,EAST
839,538,2026-06-19 17:33:44,DELIVERED,WEST
840,183,2024-08-10 10:45:17,PLACED,SOUTH
841,322,2024-06-03 12:22:52,DELIVERED,SOUTH
842,450,2024-12-13 09:39:21,CANCELLED,EAST
843,109,2024-12-25 21:27:16,DELIVERED,SOUTH
844,521,2024-09-19 07:16:28,PLACED,NORTH
845,200,2024-01-11 08:29:35,DELIVERED,NORTH
846,585,2025-10-24 13:10:04,DELIVERED,CENTRAL
847,113,2024-07-05 07:42:33,DELIVERED,WEST
848,141,2025-03-08 13:29:15,DELIVERED,NORTH
849,228,2024-04-25 11:58:52,DELIVERED,CENTRAL
850,526,2024-04-25 02:13:10,DELIVERED,EAST
851,,2024-06-05 00:37:47,RETURNED,CENTRAL
852,37,2024-01-13 09:09:54,SHIPPED,CENTRAL
853,201,2025-02-16 02:34:50,DELIVERED,WEST
854,290,2024-07-23 17:33:33,SHIPPED,NORTH
855,220,2024-01-05 23:13:09,DELIVERED,WEST
856,183,2024-03-01 07:02:36,DELIVERED,EAST
857,241,2025-06-25 16:37:08,DELIVERED,SOUTH
858,300,2026-01-23 12:20:44,DELIVERED,WEST
859,303,2024-05-29 23:01:11,SHIPPED,EAST
860,254,2025-10-22 00:07:33,PLACED,WEST
861,356,2025-09-10 09:50:42,DELIVERED,WEST
862,422,2024-12-30 20:13:01,PLACED,EAST
863,419,2024-04-04 10:54:35,DELIVERED,EAST
864,401,2025-11-17 13:08:52,DELIVERED,EAST
865,225,2025-06-11 22:12:41,DELIVERED,NORTH
866,587,2024-09-15 16:52:48,DELIVERED,NORTH
867,338,2024-07-19 17:29:48,DELIVERED,NORTH
868,,2025-08-12 01:09:29,PLACED,EAST
869,567,2024-04-08 14:08:18,DELIVERED,CENTRAL
870,161,2026-04-12 04:17:57,DELIVERED,SOUTH
871,383,2025-05-29 23:17:40,DELIVERED,CENTRAL
872,37,2024-02-01 02:42:42,DELIVERED,CENTRAL
873,497,2024-03-06 00:00:00,SHIPPED,EAST
874,254,2024-02-22 11:20:08,SHIPPED,NORTH
875,411,2024-07-22 19:14:11,CANCELLED,EAST
876,517,2025-10-07 06:29:23,PLACED,CENTRAL
877,401,2024-10-28 19:26:07,CANCELLED,EAST
878,24,2025-04-14 09:07:00,SHIPPED,SOUTH
879,591,2026-01-02 07:04:44,DELIVERED,WEST
880,575,2025-03-08 17:23:28,DELIVERED,CENTRAL
881,509,2025-09-03 12:09:21,RETURNED,CENTRAL
882,592,2024-02-08 16:02:10,DELIVERED,SOUTH
883,112,2025-04-27 12:22:24,DELIVERED,NORTH
884,502,2026-07-10 19:54:39,SHIPPED,SOUTH
885,536,2026-05-30 05:50:26,DELIVERED,NORTH
886,319,2025-06-08 20:38:59,CANCELLED,NORTH
887,417,2024-01-09 15:43:50,SHIPPED,SOUTH
888,559,2026-02-15 10:28:16,DELIVERED,SOUTH
889,527,2026-05-11 20:42:47,CANCELLED,NORTH
890,80,2025-08-06 14:35:28,PLACED,NORTH
891,171,2024-11-02 00:00:00,DELIVERED,NORTH
892,175,2026-03-25 22:05:56,DELIVERED,CENTRAL
893,,2024-07-01 15:49:20,DELIVERED,EAST
894,278,2026-03-22 15:28:12,DELIVERED,EAST
895,298,2026-03-23 20:13:12,DELIVERED,CENTRAL
896,258,2026-01-03 09:32:16,DELIVERED,EAST
897,139,2024-09-12 00:00:00,DELIVERED,WEST
898,154,2025-12-31 21:16:00,PLACED,NORTH
899,97,2026-04-15 00:00:00,DELIVERED,NORTH
900,161,2024-04-13 17:26:26,DELIVERED,CENTRAL
901,15,2024-10-26 06:09:52,SHIPPED,WEST
902,413,2025-01-30 00:00:00,DELIVERED,SOUTH
903,222,2025-03-10 22:37:02,SHIPPED,CENTRAL
904,393,2025-05-27 21:15:50,DELIVERED,CENTRAL
905,485,2024-11-21 03:31:11,SHIPPED,SOUTH
906,151,2024-08-10 15:51:14,SHIPPED,NORTH
907,54,2024-07-31 18:47:43,DELIVERED,WEST
908,310,2026-02-16 07:20:09,DELIVERED,SOUTH
909,395,2026-01-07 01:49:19,DELIVERED,CENTRAL
910,220,2024-09-15 01:15:53,RETURNED,EAST
911,574,2025-11-17 01:47:12,DELIVERED,EAST
912,446,2025-06-24 21:06:34,SHIPPED,EAST
913,355,2025-10-20 18:46:16,SHIPPED,CENTRAL
914,196,2025-08-17 03:02:45,DELIVERED,NORTH
915,200,2024-01-09 17:19:30,DELIVERED,EAST
916,260,2026-02-20 01:29:41,RETURNED,CENTRAL
917,491,2025-09-10 17:28:36,PLACED,EAST
918,586,2024-02-17 06:22:54,CANCELLED,WEST
919,503,2024-09-26 22:39:04,DELIVERED,CENTRAL
920,,2024-02-14 19:07:12,DELIVERED,SOUTH
921,135,2024-05-08 00:00:00,DELIVERED,NORTH
922,64,2025-05-03 03:35:16,PLACED,CENTRAL
923,18,2025-05-31 18:38:58,CANCELLED,EAST
924,376,2026-03-13 02:34:02,PLACED,WEST
925,63,2024-04-10 21:41:39,SHIPPED,CENTRAL
926,177,2025-11-19 19:06:29,PLACED,CENTRAL
927,178,2024-01-06 00:12:49,DELIVERED,CENTRAL
928,582,2024-05-13 17:51:46,DELIVERED,WEST
929,187,2024-05-14 05:53:01,SHIPPED,CENTRAL
930,,2024-09-20 01:17:51,DELIVERED,SOUTH
931,253,2025-04-23 02:57:23,CANCELLED,SOUTH
932,318,2024-03-23 20:29:03,DELIVERED,EAST
933,324,2025-10-05 02:23:47,SHIPPED,SOUTH
934,303,2025-02-06 21:25:16,DELIVERED,EAST
935,373,2025-06-25 22:24:48,DELIVERED,CENTRAL
936,175,2024-02-27 01:26:03,RETURNED,CENTRAL
937,216,2025-11-04 23:13:37,DELIVERED,EAST
938,516,2026-05-06 21:33:22,CANCELLED,EAST
939,265,2024-12-05 01:07:59,DELIVERED,NORTH
940,191,2026-01-08 05:06:22,PLACED,CENTRAL
941,35,2025-05-15 18:54:03,DELIVERED,EAST
942,,2025-10-16 15:13:12,DELIVERED,EAST
943,367,2025-04-20 18:46:59,SHIPPED,CENTRAL
944,,2025-12-10 01:31:41,DELIVERED,WEST
945,250,2025-01-27 08:40:11,DELIVERED,CENTRAL
946,308,2024-03-03 08:06:58,RETURNED,SOUTH
947,520,2024-06-16 13:08:15,DELIVERED,EAST
948,30,2024-09-11 19:19:52,DELIVERED,EAST
949,537,2024-11-04 07:12:17,RETURNED,CENTRAL
950,342,2024-03-24 13:48:46,RETURNED,EAST
951,355,2025-12-13 00:00:00,DELIVERED,WEST
952,177,2025-04-13 00:37:10,DELIVERED,SOUTH
953,93,2025-01-15 04:17:23,SHIPPED,CENTRAL
954,489,2024-09-04 12:14:44,DELIVERED,WEST
955,218,2026-01-03 16:50:31,DELIVERED,WEST
956,99,2025-08-25 01:48:10,PLACED,SOUTH
957,290,2025-10-21 00:00:00,DELIVERED,CENTRAL
958,28,2024-12-10 09:21:10,CANCELLED,SOUTH
959,349,2026-02-17 23:37:55,CANCELLED,CENTRAL
960,80,2024-12-23 00:00:00,PLACED,SOUTH
961,96,2025-06-11 12:42:29,DELIVERED,SOUTH
962,397,2026-01-16 16:00:27,PLACED,WEST
963,530,2024-06-14 08:01:07,DELIVERED,NORTH
964,415,2024-01-19 23:45:43,SHIPPED,SOUTH
965,466,2024-01-19 00:03:23,DELIVERED,WEST
966,436,2025-02-05 19:08:07,DELIVERED,NORTH
967,462,2026-02-18 22:12:45,DELIVERED,WEST
968,374,2024-06-22 11:26:20,DELIVERED,WEST
969,82,2024-08-21 14:50:31,PLACED,CENTRAL
970,466,2025-11-06 00:00:00,PLACED,EAST
971,472,2025-07-24 06:38:01,PLACED,CENTRAL
